Contract ID,Reference IDV,Modification Number,Transaction Number,Award/IDV Type,Action Obligation ($),Date Signed,Solicitation Date,Contracting Agency ID,Contracting Agency,Contracting Office Name,PSC Type,PSC,PSC Description,NAICS,NAICS Description,Entity City,Entity State,Entity ZIP Code,Additional Reporting Code,Additional Reporting Description,Unique Entity ID,Ultimate Parent Unique Entity ID,Ultimate Parent Legal Business Name,Legal Business Name,CAGE Code
NRCHQ4016T0001,NRCHQ13C100035,0,0,DO Delivery Order,"$270,191.56 ",27-May-16,,3100,NUCLEAR REGULATORY COMMISSION,NUCLEAR REGULATORY COMMISSION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NRCHQ4016T0001,NRCHQ13C100035,M0001,0,DO Delivery Order,$0.00 ,7-Oct-16,,3100,NUCLEAR REGULATORY COMMISSION,NUCLEAR REGULATORY COMMISSION,S,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541310,ARCHITECTURAL SERVICES,ARLINGTON,VA,222092318,,,JRJYBC57LGL1,JRJYBC57LGL1,EIGHTH DAY DESIGN INC,EIGHTH DAY DESIGN INC,
NSFDACS13P1443,,0,0,PO Purchase Order,"$61,400.00 ",30-Sep-13,,4900,NATIONAL SCIENCE FOUNDATION,DIVISION OF ACQUISITION & COOPERATIVE SUPPORT,S,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,CHAPEL HILL,NC,275178560,,,WX8BUZW7RLN5,WX8BUZW7RLN5,INTERGRATED LEARNING INNOVATIONS INC  ,"INTEGRATED LEARNING INNOVATIONS, INC.",
OPM3216F0151,GS00F012AA,0,0,DO Delivery Order,"$1,605,621.68 ",26-Aug-16,,2400,OFFICE OF PERSONNEL MANAGEMENT,OPM PHILADELPHIA REGION CONTRACTING,S,R707,SUPPORT- MANAGEMENT: CONTRACT/PROCUREMENT/ACQUISITION SUPPORT,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,ARLINGTON,VA,222093199,,,J2M1V292H8H3,J2M1V292H8H3,PROSPECTIVE GROUP  LLC,"PROSPECTIVE GROUP, LLC",
OPM3216F0151,GS00F012AA,A00002,0,DO Delivery Order,$0.00 ,19-Mar-18,,2400,OFFICE OF PERSONNEL MANAGEMENT,OPM DC CENTRAL OFFICE CONTRACTING,S,R707,SUPPORT- MANAGEMENT: CONTRACT/PROCUREMENT/ACQUISITION SUPPORT,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,FAIRFAX,VA,220314516,,,J2M1V292H8H3,J2M1V292H8H3,PROSPECTIVE GROUP  LLC,"PROSPECTIVE GROUP, LLC",5XST6
OPM3216F0151,GS00F012AA,A00003,0,DO Delivery Order,"$1,669,882.78 ",24-Aug-18,,2400,OFFICE OF PERSONNEL MANAGEMENT,OPM DC CENTRAL OFFICE CONTRACTING,S,R707,SUPPORT- MANAGEMENT: CONTRACT/PROCUREMENT/ACQUISITION SUPPORT,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,FAIRFAX,VA,220314516,,,J2M1V292H8H3,J2M1V292H8H3,PROSPECTIVE GROUP  LLC,"PROSPECTIVE GROUP, LLC",5XST6
OPM3216F0151,GS00F012AA,M0001,0,DO Delivery Order,"$1,637,434.11 ",23-Aug-17,,2400,OFFICE OF PERSONNEL MANAGEMENT,OPM DC CENTRAL OFFICE CONTRACTING,S,R707,SUPPORT- MANAGEMENT: CONTRACT/PROCUREMENT/ACQUISITION SUPPORT,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,ARLINGTON,VA,222093199,,,J2M1V292H8H3,J2M1V292H8H3,PROSPECTIVE GROUP  LLC,"PROSPECTIVE GROUP, LLC",5XST6
S5105A11P0043,,0,0,PO Purchase Order,"$7,995.00 ",30-Sep-11,,9763,DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA),DEFENSE CONTRACT MANAGEMENT AGENCY,P,9905,"SIGNS,AD DISPLAYS & IDENT PLATES",541430,GRAPHIC DESIGN SERVICES,WOODBRIDGE,VA,221911400,,,Q6HWRMKA1XV7,Q6HWRMKA1XV7,SMART DESIGN  INC.,"SMART DESIGN, INC.",
SAQMMA12C0170,,0,0,DCA Definitive Contract,"$91,330.00 ",8-Jun-12,,1900,"STATE, DEPARTMENT OF",OFFICE OF ACQUISITION MGMT - MA,P,7030,ADP SOFTWARE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,FREDERICK,MD,217047831,,,EQCNW8RV7JV1,EQCNW8RV7JV1,NEOSTEK  INC,"NEOSTEK, INC",
SAQMMA12C0170,,M001,0,DCA Definitive Contract,$0.00 ,2-Apr-13,,1900,"STATE, DEPARTMENT OF",OFFICE OF ACQUISITION MGMT - MA,P,7030,ADP SOFTWARE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,FREDERICK,MD,217047831,,,EQCNW8RV7JV1,EQCNW8RV7JV1,NEOSTEK  INC,"NEOSTEK, INC",
SAQMMA12C0170,,M002,0,DCA Definitive Contract,"$46,570.79 ",24-May-13,,1900,"STATE, DEPARTMENT OF",OFFICE OF ACQUISITION MGMT - MA,P,7030,ADP SOFTWARE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,FREDERICK,MD,217047831,,,EQCNW8RV7JV1,EQCNW8RV7JV1,NEOSTEK  INC,"NEOSTEK, INC",
SAQMMA12C0170,,M003,0,DCA Definitive Contract,$0.00 ,7-Jul-13,,1900,"STATE, DEPARTMENT OF",OFFICE OF ACQUISITION MGMT - MA,P,7030,ADP SOFTWARE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,FREDERICK,MD,217047831,,,EQCNW8RV7JV1,EQCNW8RV7JV1,NEOSTEK  INC,"NEOSTEK, INC",
SAQMMA12C0170,,M004,0,DCA Definitive Contract,$0.00 ,11-Dec-13,,1900,"STATE, DEPARTMENT OF",OFFICE OF ACQUISITION MGMT - MA,P,7030,ADP SOFTWARE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,FREDERICK,MD,217047831,,,EQCNW8RV7JV1,EQCNW8RV7JV1,NEOSTEK  INC,"NEOSTEK, INC",
SAQMMA12C0170,,M005,0,DCA Definitive Contract,"$45,665.10 ",20-May-14,,1900,"STATE, DEPARTMENT OF",OFFICE OF ACQUISITION MGMT - MA,P,7030,ADP SOFTWARE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,FREDERICK,MD,217047831,,,EQCNW8RV7JV1,EQCNW8RV7JV1,NEOSTEK  INC,"NEOSTEK, INC",
SAQMMA12C0170,,M006,0,DCA Definitive Contract,$0.00 ,19-Nov-14,,1900,"STATE, DEPARTMENT OF",OFFICE OF ACQUISITION MGMT - MA,P,7030,ADP SOFTWARE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,FREDERICK,MD,217047831,,,EQCNW8RV7JV1,EQCNW8RV7JV1,NEOSTEK  INC,"NEOSTEK, INC",
SAQMMA12C0170,,M007,0,DCA Definitive Contract,"$32,830.00 ",21-May-15,,1900,"STATE, DEPARTMENT OF",OFFICE OF ACQUISITION MGMT - MA,P,7030,ADP SOFTWARE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,FREDERICK,MD,217047831,,,EQCNW8RV7JV1,EQCNW8RV7JV1,NEOSTEK  INC,"NEOSTEK, INC",
SAQMMA12C0170,,M008,0,DCA Definitive Contract,"$22,610.00 ",14-Aug-15,,1900,"STATE, DEPARTMENT OF",OFFICE OF ACQUISITION MGMT - MA,P,7030,ADP SOFTWARE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,FREDERICK,MD,217047831,,,EQCNW8RV7JV1,EQCNW8RV7JV1,NEOSTEK  INC,"NEOSTEK, INC",
SAQMMA12C0170,,M009,0,DCA Definitive Contract,$0.00 ,9-Mar-16,,1900,"STATE, DEPARTMENT OF",OFFICE OF ACQUISITION MGMT - MA,P,7030,INFORMATION TECHNOLOGY SOFTWARE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,FREDERICK,MD,217047831,,,EQCNW8RV7JV1,EQCNW8RV7JV1,NEOSTEK  INC,"NEOSTEK, INC",
SAQMMA12C0170,,M010,0,DCA Definitive Contract,"$7,640.00 ",23-May-16,,1900,"STATE, DEPARTMENT OF",ACQUISITIONS - AQM MOMENTUM,P,7030,INFORMATION TECHNOLOGY SOFTWARE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,FREDERICK,MD,217047831,,,EQCNW8RV7JV1,EQCNW8RV7JV1,NEOSTEK  INC,"NEOSTEK, INC",
SAQMMA12C0170,,M011,0,DCA Definitive Contract,"($105,294.45)",4-Aug-17,,1900,"STATE, DEPARTMENT OF",ACQUISITIONS - AQM MOMENTUM,P,7030,INFORMATION TECHNOLOGY SOFTWARE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,FREDERICK,MD,217047831,,,EQCNW8RV7JV1,EQCNW8RV7JV1,NEOSTEK  INC,"NEOSTEK, INC",654J0
SAQMMA12M0960,,0,0,PO Purchase Order,"$51,697.00 ",21-May-12,,1900,"STATE, DEPARTMENT OF",OFFICE OF ACQUISITION MGMT - MA,S,J059,MAINT/REPAIR/REBUILD OF EQUIPMENT- ELECTRICAL AND ELECTRONIC EQUIPMENT COMPONENTS,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,WASHINGTON,DC,200012728,,,SPR4EU9919P9,SPR4EU9919P9,GENERAL SERVICES & MARKETING INC,GENERAL SERVICES & MARKETING INC,
SAQMMA15D0045,,0,0,IDC Indefinite Delivery Contract,$0.01 ,1-Jul-15,,1900,"STATE, DEPARTMENT OF",OFFICE OF ACQUISITION MGMT - MA,S,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,RESTON,VA,201905298,,,RU8BMGV411D8,RU8BMGV411D8,ELECTROSOFT SERVICES  INC.,"ELECTROSOFT SERVICES, INC.",
SAQMMA15D0045,,M001,0,IDC Indefinite Delivery Contract,$0.00 ,20-Apr-16,,1900,"STATE, DEPARTMENT OF",ACQUISITIONS - AQM MOMENTUM,S,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,RESTON,VA,201905298,,,RU8BMGV411D8,RU8BMGV411D8,ELECTROSOFT SERVICES  INC.,"ELECTROSOFT SERVICES, INC.",
SAQMMA16F1757,SAQMMA15D0045,0,0,DO Delivery Order,"$13,642.46 ",26-Apr-16,,1900,"STATE, DEPARTMENT OF",ACQUISITIONS - AQM MOMENTUM,S,R707,SUPPORT- MANAGEMENT: CONTRACT/PROCUREMENT/ACQUISITION SUPPORT,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,RESTON,VA,201905298,,,RU8BMGV411D8,RU8BMGV411D8,ELECTROSOFT SERVICES  INC.,"ELECTROSOFT SERVICES, INC.",
SAQMMA16M0706,,0,0,PO Purchase Order,"$3,000.00 ",18-Apr-16,,1900,"STATE, DEPARTMENT OF",ACQUISITIONS - AQM MOMENTUM,S,Z1AA,MAINTENANCE OF OFFICE BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,BELTSVILLE,MD,207051255,,,EYJ9DFLDG3Y7,EYJ9DFLDG3Y7,EDIFICE MARCO JV  LLC,"EDIFICE WORLDWIDE, LLC",
SAQMMA16M1975,,0,0,PO Purchase Order,"$25,641.00 ",7-Sep-16,,1900,"STATE, DEPARTMENT OF",ACQUISITIONS - AQM MOMENTUM,P,7030,INFORMATION TECHNOLOGY SOFTWARE,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,LEESBURG,VA,201753729,,,TSL3JWEH5XX1,TSL3JWEH5XX1,FEDBIZ IT SOLUTIONS LLC,FEDBIZ IT SOLUTIONS LLC,
SECHQ111P0070,,0,0,PO Purchase Order,"$255,100.00 ",2-Jun-11,,5000,SECURITIES AND EXCHANGE COMMISSION,OPERATIONAL SUPPORT,S,R499,OTHER PROFESSIONAL SERVICES,541618,OTHER MANAGEMENT CONSULTING SERVICES,LEESBURG,VA,201761819,,,JA2VE2RDPUD1,JA2VE2RDPUD1,MYLOCALFACE INC,MYLOCALFACE INC,
SECHQ111P0070,,10,0,PO Purchase Order,$0.00 ,23-Jul-14,,5000,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,S,R499,SUPPORT- PROFESSIONAL: OTHER,541618,OTHER MANAGEMENT CONSULTING SERVICES,LEESBURG,VA,201761819,,,JA2VE2RDPUD1,JA2VE2RDPUD1,MYLOCALFACE INC,MYLOCALFACE INC,
SECHQ111P0070,,11,0,PO Purchase Order,$0.00 ,25-Nov-14,,5000,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,S,R499,SUPPORT- PROFESSIONAL: OTHER,541618,OTHER MANAGEMENT CONSULTING SERVICES,LEESBURG,VA,201761819,,,JA2VE2RDPUD1,JA2VE2RDPUD1,MYLOCALFACE INC,MYLOCALFACE INC,
SECHQ111P0070,,12,0,PO Purchase Order,"($2,019.41)",26-May-15,,5000,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,S,R499,SUPPORT- PROFESSIONAL: OTHER,541618,OTHER MANAGEMENT CONSULTING SERVICES,LEESBURG,VA,201761819,,,JA2VE2RDPUD1,JA2VE2RDPUD1,MYLOCALFACE INC,MYLOCALFACE INC,
SECHQ111P0070,,1,0,PO Purchase Order,$0.00 ,28-Dec-11,,5000,SECURITIES AND EXCHANGE COMMISSION,OPERATIONAL SUPPORT,S,R499,SUPPORT- PROFESSIONAL: OTHER,541618,OTHER MANAGEMENT CONSULTING SERVICES,LEESBURG,VA,201761819,,,JA2VE2RDPUD1,JA2VE2RDPUD1,MYLOCALFACE INC,MYLOCALFACE INC,
SECHQ111P0070,,3,0,PO Purchase Order,$0.00 ,22-May-12,,5000,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,S,R499,SUPPORT- PROFESSIONAL: OTHER,541618,OTHER MANAGEMENT CONSULTING SERVICES,LEESBURG,VA,201761819,,,JA2VE2RDPUD1,JA2VE2RDPUD1,MYLOCALFACE INC,MYLOCALFACE INC,60XM7
SECHQ111P0070,,4,0,PO Purchase Order,"$223,023.00 ",1-Jun-12,,5000,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,S,R499,SUPPORT- PROFESSIONAL: OTHER,541618,OTHER MANAGEMENT CONSULTING SERVICES,LEESBURG,VA,201761819,,,JA2VE2RDPUD1,JA2VE2RDPUD1,MYLOCALFACE INC,MYLOCALFACE INC,
SECHQ111P0070,,5,0,PO Purchase Order,$0.00 ,10-Oct-12,,5000,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,S,R499,SUPPORT- PROFESSIONAL: OTHER,541618,OTHER MANAGEMENT CONSULTING SERVICES,LEESBURG,VA,201761819,,,JA2VE2RDPUD1,JA2VE2RDPUD1,MYLOCALFACE INC,MYLOCALFACE INC,
SECHQ111P0070,,6,0,PO Purchase Order,"$171,464.00 ",23-May-13,,5000,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,S,R499,SUPPORT- PROFESSIONAL: OTHER,541618,OTHER MANAGEMENT CONSULTING SERVICES,LEESBURG,VA,201761819,,,JA2VE2RDPUD1,JA2VE2RDPUD1,MYLOCALFACE INC,MYLOCALFACE INC,
SECHQ111P0070,,7,0,PO Purchase Order,$0.00 ,30-Jul-13,,5000,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,S,R499,SUPPORT- PROFESSIONAL: OTHER,541618,OTHER MANAGEMENT CONSULTING SERVICES,LEESBURG,VA,201761819,,,JA2VE2RDPUD1,JA2VE2RDPUD1,MYLOCALFACE INC,MYLOCALFACE INC,
SECHQ111P0070,,8,0,PO Purchase Order,$0.00 ,20-Aug-13,,5000,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,S,R499,SUPPORT- PROFESSIONAL: OTHER,541618,OTHER MANAGEMENT CONSULTING SERVICES,LEESBURG,VA,201761819,,,JA2VE2RDPUD1,JA2VE2RDPUD1,MYLOCALFACE INC,MYLOCALFACE INC,
SECHQ111P0070,,9,0,PO Purchase Order,"($58,332.87)",12-Nov-13,,5000,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,S,R499,SUPPORT- PROFESSIONAL: OTHER,541618,OTHER MANAGEMENT CONSULTING SERVICES,LEESBURG,VA,201761819,,,JA2VE2RDPUD1,JA2VE2RDPUD1,MYLOCALFACE INC,MYLOCALFACE INC,
SECHQ111P0107,,0,0,PO Purchase Order,"$67,500.00 ",5-Aug-11,,5000,SECURITIES AND EXCHANGE COMMISSION,OPERATIONAL SUPPORT,S,R406,POLICY REVIEW/DEVELOPMENT SERVICES,541618,OTHER MANAGEMENT CONSULTING SERVICES,LEESBURG,VA,201761819,,,JA2VE2RDPUD1,JA2VE2RDPUD1,MYLOCALFACE INC,MYLOCALFACE INC,
SECHQ111P0107,,2,0,PO Purchase Order,$0.00 ,22-May-12,,5000,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,S,R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT,541618,OTHER MANAGEMENT CONSULTING SERVICES,LEESBURG,VA,201761819,,,JA2VE2RDPUD1,JA2VE2RDPUD1,MYLOCALFACE INC,MYLOCALFACE INC,
SECHQ111P0107,,3,0,PO Purchase Order,"($67,500.00)",6-Jun-12,,5000,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,S,R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT,541618,OTHER MANAGEMENT CONSULTING SERVICES,LEESBURG,VA,201761819,,,JA2VE2RDPUD1,JA2VE2RDPUD1,MYLOCALFACE INC,MYLOCALFACE INC,
SECHQ111P0107A,,0,0,PO Purchase Order,"$67,500.00 ",5-Jun-12,,5000,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,S,R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT,541618,OTHER MANAGEMENT CONSULTING SERVICES,LEESBURG,VA,201761819,,,JA2VE2RDPUD1,JA2VE2RDPUD1,MYLOCALFACE INC,MYLOCALFACE INC,
SECHQ111P0107A,,1,0,PO Purchase Order,"$68,850.00 ",25-Jul-12,,5000,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,S,R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT,541618,OTHER MANAGEMENT CONSULTING SERVICES,LEESBURG,VA,201761819,,,JA2VE2RDPUD1,JA2VE2RDPUD1,MYLOCALFACE INC,MYLOCALFACE INC,
SECHQ111P0107A,,2,0,PO Purchase Order,$0.00 ,10-Oct-12,,5000,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,S,R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT,541618,OTHER MANAGEMENT CONSULTING SERVICES,LEESBURG,VA,201761819,,,JA2VE2RDPUD1,JA2VE2RDPUD1,MYLOCALFACE INC,MYLOCALFACE INC,
SECHQ111P0107A,,3,0,PO Purchase Order,"$70,225.80 ",17-Jun-13,,5000,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,S,R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT,541618,OTHER MANAGEMENT CONSULTING SERVICES,LEESBURG,VA,201761819,,,JA2VE2RDPUD1,JA2VE2RDPUD1,MYLOCALFACE INC,MYLOCALFACE INC,
SECHQ111P0107A,,4,0,PO Purchase Order,"($28,884.03)",12-Nov-13,,5000,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,S,R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT,541618,OTHER MANAGEMENT CONSULTING SERVICES,LEESBURG,VA,201761819,,,JA2VE2RDPUD1,JA2VE2RDPUD1,MYLOCALFACE INC,MYLOCALFACE INC,
SECHQ111P0107A,,5,0,PO Purchase Order,$0.00 ,23-Jul-14,,5000,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,S,R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT,541618,OTHER MANAGEMENT CONSULTING SERVICES,LEESBURG,VA,201761819,,,JA2VE2RDPUD1,JA2VE2RDPUD1,MYLOCALFACE INC,MYLOCALFACE INC,
SECHQ111P0107A,,6,0,PO Purchase Order,$0.00 ,25-Nov-14,,5000,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,S,R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT,541618,OTHER MANAGEMENT CONSULTING SERVICES,LEESBURG,VA,201761819,,,JA2VE2RDPUD1,JA2VE2RDPUD1,MYLOCALFACE INC,MYLOCALFACE INC,
SECHQ111P0107A,,7,0,PO Purchase Order,($311.04),26-May-15,,5000,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,S,R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT,541618,OTHER MANAGEMENT CONSULTING SERVICES,LEESBURG,VA,201761819,,,JA2VE2RDPUD1,JA2VE2RDPUD1,MYLOCALFACE INC,MYLOCALFACE INC,
SECHQ113D0030,,0,0,IDC Indefinite Delivery Contract,$0.00 ,23-Sep-13,,5000,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,S,R499,SUPPORT- PROFESSIONAL: OTHER,541613,MARKETING CONSULTING SERVICES,OAKLAND,CA,946073705,,,E4TGG89HNBJ7,E4TGG89HNBJ7,RENAE GRIFFIN & ASSOCIATES  INC.,"RENAE GRIFFIN & ASSOCIATES, INC.",
SECHQ113D0030,,1,0,IDC Indefinite Delivery Contract,$0.00 ,16-Dec-13,,5000,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,S,R499,SUPPORT- PROFESSIONAL: OTHER,541613,MARKETING CONSULTING SERVICES,OAKLAND,CA,946073705,,,E4TGG89HNBJ7,E4TGG89HNBJ7,RENAE GRIFFIN & ASSOCIATES  INC.,"RENAE GRIFFIN & ASSOCIATES, INC.",
SECHQ113D0030,,2,0,IDC Indefinite Delivery Contract,$0.00 ,18-Aug-14,,5000,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,S,R499,SUPPORT- PROFESSIONAL: OTHER,541613,MARKETING CONSULTING SERVICES,OAKLAND,CA,946073705,,,E4TGG89HNBJ7,E4TGG89HNBJ7,RENAE GRIFFIN & ASSOCIATES  INC.,"RENAE GRIFFIN & ASSOCIATES, INC.",
SECHQ113D0030,,3,0,IDC Indefinite Delivery Contract,$0.00 ,17-Sep-15,,5000,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,S,R499,SUPPORT- PROFESSIONAL: OTHER,541613,MARKETING CONSULTING SERVICES,OAKLAND,CA,946073705,,,E4TGG89HNBJ7,E4TGG89HNBJ7,RENAE GRIFFIN & ASSOCIATES  INC.,"RENAE GRIFFIN & ASSOCIATES, INC.",
SECHQ113D0030,,4,0,IDC Indefinite Delivery Contract,$0.00 ,5-Nov-15,,5000,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,S,R499,SUPPORT- PROFESSIONAL: OTHER,541613,MARKETING CONSULTING SERVICES,OAKLAND,CA,946073705,,,E4TGG89HNBJ7,E4TGG89HNBJ7,RENAE GRIFFIN & ASSOCIATES  INC.,"RENAE GRIFFIN & ASSOCIATES, INC.",
SECHQ113D0030,,5,0,IDC Indefinite Delivery Contract,$0.00 ,3-Jun-16,,5000,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,S,R499,SUPPORT- PROFESSIONAL: OTHER,541613,MARKETING CONSULTING SERVICES,OAKLAND,CA,946073705,,,E4TGG89HNBJ7,E4TGG89HNBJ7,RENAE GRIFFIN & ASSOCIATES  INC.,"RENAE GRIFFIN & ASSOCIATES, INC.",
SINLEC16F0005,GS33F0001P,0,0,DO Delivery Order,"$3,510.00 ",2-Nov-15,,1900,"STATE, DEPARTMENT OF",BUREAU OF INT'L NARCOTICS & LAW ENFORCEMENT,S,V231,"TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: LODGING, HOTEL/MOTEL",561510,TRAVEL AGENCIES,SAN ANTONIO,TX,782401038,,,P6MDKV8NJUL4,P6MDKV8NJUL4,ALAMO TRAVEL GROUP LP  THE,THE ALAMO TRAVEL GROUP INCORPORATED,1E8Z1
SOTHER16F0012,GS02F0219W,0,0,DO Delivery Order,"$7,089.00 ",19-Aug-16,,1900,"STATE, DEPARTMENT OF",ACQUISITIONS -  AQM SILMS,P,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,322121,PAPER (EXCEPT NEWSPRINT) MILLS,LAGUNA HILLS,CA,926535508,,,FLPEKJPDCKG2,FLPEKJPDCKG2,COMPONENT SOURCING GROUP,COMPONENT SOURCING GROUP,
SP451012M0031,,0,0,PO Purchase Order,"$65,912.00 ",18-Sep-12,,97AS,DEFENSE LOGISTICS AGENCY,DLA DISPOSITION SERVICES -  EBS,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,334515,INSTRUMENT MANUFACTURING FOR MEASURING AND TESTING ELECTRICITY AND ELECTRICAL SIGNALS,HARPER WOODS,MI,482251142,,,GL9CS7KX5FL3,GL9CS7KX5FL3,KATIE CROOKS  INC.,"KATIE CROOKS, INC.",
SP451013D0007,,0,0,IDC Indefinite Delivery Contract,$0.00 ,19-Jul-13,,97AS,DEFENSE LOGISTICS AGENCY,DLA DISPOSITION SERVICES -  EBS,S,R608,SUPPORT- ADMINISTRATIVE: TRANSLATION AND INTERPRETING,541930,TRANSLATION AND INTERPRETATION SERVICES,OAK PARK,MI,482371297,,,H8MPTGGVM3S7,H8MPTGGVM3S7,SCOTT GROUP  LLC,"SCOTT GROUP, LLC",
SP451014M0041,,0,0,PO Purchase Order,"$23,779.92 ",29-Aug-14,,97AS,DEFENSE LOGISTICS AGENCY,DLA DISPOSITION SERVICES -  EBS,S,AD26,R&D- DEFENSE OTHER: SERVICES (MANAGEMENT/SUPPORT),541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,WARREN,MI,480922697,,,C1J1B6AJTQK4,C1J1B6AJTQK4,ADDON SERVICES  LLC,"ADDON SERVICES, LLC",
